	emu/mol Oe							
		Chi powder	1/Chi powder					Chi H//ab	1/Chi H//ab					Chi H//c	1/Chi H//c
58.53837	0.178602842061727	5.59901504621292	56.29928	0.193052918824539	5.17992686196511	161.4641	0.0659251948571891	15.1687075353551
59.37573	0.176181943435576	5.67595055713339	57.21304	0.190319591060509	5.25431982292388	160.6532	0.0662943763486539	15.0842357237184
60.2929	0.173733337657212	5.75594766948569	58.05213	0.18756315864445	5.33153742572458	159.7534	0.066667873192128	14.9997285366841
62.03494	0.169060211833515	5.91505233049611	58.90552	0.185041025016422	5.40420698551173	158.8499	0.0670500007396208	14.9142429376453
62.92722	0.16693194930503	5.99046500183573	59.72491	0.182657383789418	5.47473077328687	157.9855	0.0673752782149907	14.842239267778
63.71378	0.164882061589576	6.06494114859625	60.6058	0.179966674283825	5.55658431751038	157.1736	0.0677297312224237	14.7645647184988
64.548	0.162793979951152	6.1427332896466	61.52445	0.17759631315007	5.63074752095217	156.3107	0.0680693932044913	14.6908904710791
65.38297	0.16077202016203	6.21998777518733	62.37956	0.175268095985706	5.70554495030034	155.4536	0.0684291309546023	14.6136592128201
66.26231	0.158831305249515	6.29598805115311	63.18481	0.172979177056466	5.78104264927544	154.5909	0.0687809884966964	14.538901255367
67.15775	0.156868733699	6.37475662880534	64.03683	0.170842437154966	5.85334660786261	153.7574	0.0691093617680729	14.4698196368235
68.03122	0.154948550779758	6.4537551010812	64.92673	0.168756446181237	5.92569956661711	152.8972	0.0695532801530326	14.3774671417333
68.88545	0.153111378930091	6.53119322017595	65.79346	0.166585964001992	6.00290670340055	152.0709	0.0698819348604098	14.3098499204052
69.76378	0.151314167196364	6.60876650566552	66.66856	0.164568643306364	6.07649172958414	151.1884	0.0703580620321058	14.2130122848421
70.58656	0.149587161633182	6.68506567730862	67.52535	0.162556980201482	6.15168908010316	150.3192	0.0706987246755089	14.1445267165677
71.44069	0.147928485660515	6.7600232337599	68.40804	0.160639598983108	6.22511514178489	149.4232	0.0711182519404159	14.0610880148997
72.32104	0.146249608855758	6.83762512477059	69.2161	0.15882584992098	6.29620430488819	148.5808	0.0715125125066016	13.9835668605223
73.17766	0.144585192755939	6.91633756499537	70.06184	0.156963384598414	6.37091257020529	147.6546	0.0719391069421905	13.9006451776443
74.07156	0.142912056078333	6.99731028606766	70.91792	0.155161831540289	6.4448839645228	146.8383	0.0723409037390591	13.8234380317821
74.93507	0.141338930077636	7.07519152331709	71.77444	0.153429253660366	6.51766189395421	145.9336	0.0727064891038495	13.7539305270491
75.79347	0.139870009462152	7.14949547687417	72.69188	0.151690442267284	6.5923731584747	145.1086	0.0731472178808023	13.6710599387329
76.6815	0.138358920989515	7.22757877011617	73.48166	0.150011255782667	6.666166447195	144.2984	0.0735432608749918	13.5974389509297
77.55966	0.136799593371394	7.30996324883162	74.39137	0.148299749887439	6.74309970690451	143.3891	0.0739856157266148	13.5161408089799
78.43399	0.135349438556212	7.38828332549521	75.26549	0.146713490177774	6.81600580006849	142.527	0.074431128915578	13.4352389191118
79.34459	0.13389199819503	7.46870622203559	76.08778	0.145144948551704	6.88966450419579	141.6683	0.0748518444658208	13.3597242277259
80.20409	0.132543289088545	7.54470488001811	76.96021	0.143563736632586	6.9655473133807	140.8123	0.0753189344148306	13.2768739729156
81.07189	0.131173164892303	7.6235105009552	77.82608	0.142083819302278	7.03809909467973	139.9195	0.0757662925731311	13.1984813567957
81.90417	0.129877220800788	7.69957960167511	78.7095	0.140566195992925	7.11408595029729	139.054	0.0762540524328522	13.1140571300205
82.76745	0.12862819121003	7.77434550383401	79.53928	0.139138619846468	7.18707718319651	138.2491	0.076631583192335	13.049449826583
83.62678	0.127377285039242	7.85069331389753	80.4193	0.137773073931486	7.25831232086245	137.4482	0.0770418230692219	12.9799628326747
84.47916	0.126126378868455	7.92855554065312	81.31327	0.136268662959804	7.33844435161865	136.6555	0.0774719823608186	12.9078922408696
85.39381	0.124858693864455	8.00905382756599	82.12254	0.134950207171394	7.41014053227757	135.882	0.0779150877084432	12.8344846859697
86.25809	0.123624897688061	8.08898546086787	83.03368	0.133614541466222	7.48421533334977	135.1329	0.0783004986759431	12.771310743992
87.14261	0.122421678727455	8.1684878887038	83.88754	0.132347918694829	7.55584228193133	134.1547	0.0787780642983088	12.693888951286
88.01022	0.121270120911212	8.24605428349618	84.71396	0.131038542153844	7.63134253146652	133.1238	0.0792760809367188	12.6141452526928
88.89735	0.120096927231091	8.32660770808729	85.61449	0.129823244232635	7.70278085338914	132.2954	0.0797695945991191	12.5361048282304
89.83965	0.118991621593242	8.40395303980621	86.43323	0.128612147157248	7.77531533454102	131.3867	0.0803511039177096	12.4453797302416
90.63569	0.117889075631909	8.48255018236252	87.31884	0.127347455419822	7.85253224497757	130.6021	0.0807687862132792	12.3810205264121
91.51677	0.116792159410667	8.5622186030809	88.24512	0.126112508381051	7.92942756303352	129.6884	0.0812764967583768	12.3036799060478
92.39651	0.115761033877545	8.63848539101527	89.06866	0.12498654618917	8.00086113657764	128.8312	0.0818010621928442	12.2247801335699
93.25341	0.114697675322727	8.71857251846019	89.91837	0.123851674138809	8.07417426492943	127.9907	0.0823104300832787	12.149128597533
94.13994	0.113712029258576	8.79414435324206	90.79327	0.122754982356538	8.14630885690267	127.1577	0.0828717698218256	12.066835330656
94.96506	0.112751441057182	8.86906624539593	91.64431	0.12164128392424	8.22089316833268	126.2507	0.0833884237776092	11.9920722169653
95.84157	0.111779814149727	8.94615908611653	92.51826	0.120593274524618	8.29233640053331	125.4253	0.0839356291747922	11.9138917505169
96.70119	0.110795492730303	9.02563791502049	93.35106	0.119536694044405	8.36563205962951	124.5539	0.0845293340534091	11.8302126853165
97.60993	0.109786234873888	9.108610028832	94.24921	0.118477843752336	8.44039668792745	123.6247	0.0850548688785452	11.7571164729906
98.47246	0.108855351830503	9.18650285157393	95.12314	0.1174536843161	8.51399431037623	122.8102	0.0856424134358154	11.6764574920515
99.3118	0.107980931768618	9.26089434144542	95.9565	0.116447615619137	8.58755239154647	121.9538	0.086228738437083	11.597061700371
100.1632	0.107095715852206	9.33744167114973	96.80461	0.115513333956852	8.65700924512775	121.1017	0.0868002411423185	11.5207053210877
100.987	0.106264711021258	9.41046176467705	97.6636	0.114528303366796	8.73146611451436	120.2413	0.0873783106875682	11.4444876781336
101.9149	0.105395699925342	9.48805312463749	98.52693	0.113575761576295	8.80469552764785	119.4493	0.0879801146688692	11.366204781202
102.7066	0.104522692817833	9.56730039229704	99.35594	0.112633552511408	8.87834910382248	118.5519	0.0885818561088368	11.2889935244904
103.585	0.103711381038497	9.64214332107685	100.2666	0.111757337379298	8.94795834841748	117.6927	0.0891674931554362	11.2148493202204
104.452	0.102849136669397	9.72297903884644	101.0549	0.110873398111319	9.01929603524894	116.8384	0.0897685466407356	11.1397592745053
105.3484	0.102062132120806	9.79795325867138	101.9563	0.109925260433375	9.09709011429718	116.0148	0.0904186012608076	11.0596711965888
106.1884	0.101238280371385	9.87768654634963	103.644	0.108263453254463	9.23672735294699	115.1154	0.0911003017956147	10.9769120440843
107.1104	0.100445237650579	9.95567359279614	104.4972	0.107485720854686	9.30356136655525	114.2532	0.0917554535343644	10.8985347625738
107.9746	0.0996410237592394	10.036026952275	105.3525	0.106541309733521	9.38603066267143	113.3965	0.0924089479277772	10.8214628823775
108.8786	0.0988441947622546	10.1169320303054	106.2001	0.105744978427637	9.45671383047576	112.5063	0.093138930372022	10.7366489609203
109.7357	0.0981053300107939	10.1931261012014	107.0616	0.10499834583807	9.52395956353648	111.628	0.0937910801267652	10.6619947083287
110.6095	0.0973489468328151	10.2723247917348	107.9481	0.104200794931787	9.59685576923511	110.7538	0.0944867586496025	10.5834935422902
111.4492	0.0966021231742848	10.3517393525176	108.8183	0.103391149654865	9.67200774281111	109.8831	0.0951688344324104	10.5076415610638
112.3006	0.0959275809630394	10.4245305673381	109.6167	0.102661252693015	9.74077340542758	109.0062	0.0959109811660148	10.4263347933963
113.1384	0.0951868396315485	10.5056539734991	110.4622	0.101863498519998	9.81705924623904	108.1512	0.0966333335675765	10.3483959735353
114.0537	0.0945117013301758	10.5807004415941	111.3298	0.101136006881159	9.88767532788852	107.2873	0.0973905214918801	10.2679396791542
114.9584	0.0937808727567273	10.6631551893749	112.1848	0.100372706419453	9.96286775232545	106.425	0.0980931421027324	10.19439257999
115.8039	0.0930982391739394	10.7413417146554	113.0515	0.099701655176922	10.0299237582915	105.5672	0.0988832267684405	10.1129385911096
116.7007	0.0924443062269091	10.8173238657387	113.8981	0.0989646438794025	10.104618789096	104.7307	0.0996537047261062	10.0347498645279
117.5444	0.0917610544765818	10.8978695341302	114.764	0.0982643561050506	10.1766300583188	102.8618	0.101316960219035	9.87001581806361
118.4828	0.0911091195353485	10.9758496745435	115.67	0.097576840257114	10.2483334914823	102.0426	0.102112142003421	9.79315466682207
119.3307	0.0904507048736576	11.0557457943176	116.4224	0.0968728936815609	10.3228050902163	101.12	0.102917643107829	9.71650700310226
120.1675	0.0898309036057667	11.1320265060298	117.3279	0.0961748079634875	10.3977332648239	100.2786	0.103754164713638	9.63816732330706
121.0301	0.0892063998490939	11.2099580488805	118.1794	0.095503180798545	10.4708554378875	99.40308	0.104618329588839	9.55855445150103
121.8656	0.0886041611625455	11.2861516533686	119.0811	0.0948725457581715	10.5404571154756	98.56909	0.105473238346687	9.48107800305733
122.7589	0.0879904311829879	11.3648721407032	119.9544	0.0941750698402983	10.6185214589784	97.66388	0.106369862173959	9.40115912122349
123.5444	0.0874041655041091	11.4411023116854	120.8269	0.093561644716686	10.6881404557188	96.75219	0.107256510658543	9.32344334027013
124.4363	0.0868034501589969	11.5202794147964	121.6913	0.092877990936684	10.7668134281857	95.92337	0.108182497641878	9.24363942225066
126.1674	0.0856530293294788	11.6750103041112	122.5315	0.0923357769253395	10.830038293917	95.05127	0.109096820666521	9.16616995702125
127.0358	0.0850985551240545	11.7510808325973	123.4234	0.0917323796272416	10.9012761258734	94.23724	0.110022401131189	9.08905813469403
127.9288	0.0845510463421545	11.8271747454582	124.2229	0.0910803677020722	10.9793144804931	93.31329	0.110972278903909	9.01125947738626
128.7896	0.0839849152631303	11.9069001482818	125.1035	0.0905186062065324	11.047452473123	92.50888	0.111902080908586	8.93638430921506
129.5941	0.0834767153135121	11.9793884587375	125.9183	0.0899087043729657	11.1223936211085	91.62706	0.112878163500029	8.85910940604328
130.4391	0.0829065330293636	12.0617756340845	126.8078	0.0893209247355507	11.1955849422816	90.80455	0.113844583455452	8.78390494872606
131.2722	0.0824141294681182	12.1338416901782	127.6503	0.088718476015542	11.2716093074549	89.95018	0.11483029741225	8.70850309139167
132.1725	0.0818793593530121	12.2130901841651	128.5564	0.0881651500894383	11.3423501120971	89.06673	0.11582651831307	8.633601480596
133.0432	0.0813801338714212	12.2880112433825	129.4279	0.0875901762562275	11.4168054311787	88.24745	0.116938284327473	8.55151933989048
133.9164	0.0808361464367545	12.3707035043091	130.3274	0.087017133456984	11.4919896837827	87.37634	0.117959678115015	8.47747311606738
135.116	0.0803378482064727	12.4474332126739	131.195	0.0865126254246852	11.5590065044386	86.52773	0.11906922391208	8.39847583736997
135.8402	0.0799110255979333	12.5139177293435	131.9967	0.0860077447367085	11.6268599189672	85.65733	0.120141870322399	8.32349286153539
136.6344	0.0794776128818758	12.5821594753514	132.7848	0.0854337872371647	11.7049709762251	84.85109	0.121242410167445	8.2479389729957
137.4017	0.0790419372310757	12.6515117800889	133.718	0.0849425254203258	11.7726662240338	83.9557	0.122430820586014	8.16787795110338
138.2531	0.0785823186268303	12.7255089627576	134.6184	0.0843466828691526	11.8558307924368	83.05994	0.123576515273824	8.09215244323868
139.0662	0.0781334296448758	12.7986190359888	135.5246	0.0838120913603106	11.9314526552138	82.18192	0.124778716056423	8.01418728774074
139.8933	0.0776799154450818	12.8733404802298	136.3441	0.0834070823940111	11.9893895254128	81.34599	0.125974725247009	7.93810026605906
140.7355	0.0772108808245667	12.9515424422127	137.1917	0.0829270341252981	12.0587937401578	80.5436	0.127205132171002	7.86131803751201
141.5968	0.0767605236947061	13.0275296710745	138.0367	0.0824235763044552	12.1324509907968	79.66101	0.128474846323081	7.78362479987141
142.4547	0.0763042277409848	13.1054337302843	138.8792	0.0819966484087374	12.1956204235958	78.77235	0.129720450791107	7.70888471248325
143.3325	0.0758878367096727	13.1773422903823	139.7264	0.0815415003148659	12.2636938998986	77.91513	0.131064464047346	7.62983320664829
144.2035	0.0754355036514273	13.2563574390754	140.5747	0.0810303183581538	12.341059744823	77.08523	0.132359507439479	7.55518072970503
145.0681	0.0749894626556364	13.3352069022305	141.4323	0.0805354316179026	12.416895022609	76.21909	0.133713871286407	7.47865565763227
145.8972	0.0745701242898061	13.4101962350719	142.2822	0.0800270615176692	12.4957730677042	75.36756	0.135089749352048	7.40248616047077
146.7885	0.0741396147534424	13.4880657705814	143.1313	0.0796068753019425	12.561729074368	74.49734	0.136599246976645	7.32068457281449
147.683	0.0736895446299394	13.5704461877446	143.9893	0.079103620747833	12.6416463689798	73.58757	0.138028472799735	7.24488201395157
148.5385	0.0732838832209182	13.6455651099362	144.9155	0.0813196007975709	12.2971582520345	72.77496	0.139458511660159	7.17059136868503
149.4052	0.0728780562313061	13.7215514753319	145.7769	0.0782693463183816	12.7763939145758	71.95105	0.14095571991273	7.09442653777466
150.2399	0.0724357242407515	13.8053427432622	146.6325	0.07793585336445	12.8310649955126	71.06416	0.142581388064244	7.01353811725708
151.1471	0.0720377126550303	13.8816178796339	147.4862	0.0773144330826573	12.9341955974882	70.19096	0.144123813700912	6.93847862002331
152.0062	0.0716442490162061	13.9578544507292	148.3484	0.0768862178309613	13.0062321728266	69.29131	0.145775717941817	6.8598530270942
152.8832	0.0712759205110818	14.0299836582892	149.2151	0.0763817097986625	13.0921395008823	68.45866	0.147452544904108	6.78184293563955
153.7055	0.070866693600003	14.1110012221589	150.1114	0.0760665108507369	13.1463897688468	67.55453	0.149150323213112	6.70464520932455
154.5882	0.0704817297648454	14.1880740347377	150.9462	0.0756473409686772	13.219235298886	66.65564	0.150917428590266	6.62613993188923
155.4731	0.0700571480136364	14.2740609395826	151.7686	0.0751640404322298	13.3042342355402	65.84863	0.152642037131327	6.55127525020934
156.2984	0.0696809489110909	14.351124886028	152.6131	0.0748020901356222	13.3686103982779	64.98717	0.154499514735343	6.47251223871477
157.1983	0.0693116269224212	14.4275938165364	153.4657	0.0754919774287818	13.246440669055	64.14827	0.15627415634318	6.39901070912832
157.9955	0.0689645368877576	14.500206122279	154.3197	0.0739278060374799	13.5267100919108	63.30592	0.158138075704542	6.32358776053625
158.8676	0.0686029530320364	14.5766319932761	155.1897	0.0736452991558428	13.5785991972668	62.47316	0.160084455814084	6.24670268524612
159.7381	0.0682501118315152	14.6519906438928	156.0828	0.0731937082298058	13.6623765100179	61.59344	0.162118612685148	6.16832320137176
160.5893	0.0679195908946485	14.7232924525579	156.9191	0.0728577421972845	13.7253772878687	60.75371	0.16411458807213	6.09330353716327
161.4308	0.0675347264078455	14.8071970257339	157.7954	0.0725258076216423	13.7881953030688	59.89513	0.16612369713914	6.0196107913637
162.2831	0.0671870402830545	14.8838227697941	158.6581	0.0720227224564773	13.8845070818351	59.04749	0.168248351319733	5.94359464539202
163.1193	0.0668394976614424	14.9612135786123	159.4863	0.0749476629945255	13.3426441872249	58.20466	0.17051975873931	5.86442302870482
164.0266	0.0664907076660455	15.0396955469714	160.3808	0.0711719834216205	14.0504725585071	57.30488	0.172721495113403	5.78966734478203
164.8305	0.0661707618095849	15.1124147985123	161.215	0.0710137402696686	14.0817818664752	56.4754	0.175109135601232	5.71072432381401
165.7066	0.0658301735727909	15.1906025113888	162.0351	0.0680011240139472	14.7056392743581	55.63062	0.177471728285006	5.63470029656823
166.5555	0.0654803128229061	15.2717657703398	162.881	0.0701777719507722	14.2495261990003	54.70635	0.179988235190447	5.55591869069606
167.5001	0.0651530924591515	15.3484656254338	163.7729	0.0698971961031024	14.3067255305197	53.84625	0.182493484655863	5.47964768104325
168.3876	0.0648303427713515	15.4248760264445	164.6468	0.0694844630009337	14.3917065313804	53.00359	0.185024344797334	5.40469418278631
169.2778	0.0644857695616697	15.5072972967109	165.494	0.0691751249104878	14.456063524193	52.13127	0.187731571499187	5.32675453582048
170.0974	0.0641667619952242	15.584392431621	166.3951	0.0688267596072291	14.5292326081696	51.27455	0.190588834860031	5.24689707418803
170.9924	0.0638432285592939	15.6633682626382	167.2146	0.0684661644221775	14.6057546591011	50.38908	0.19330844474591	5.17307974472832
171.8213	0.0635553501439394	15.7343165875919	168.0522	0.0681459176837058	14.6743933311079	49.9936	0.194690954887259	5.13634544850365
172.6979	0.0632178858609606	15.8183081636005	168.9256	0.0675230406569904	14.8097596060564	49.57966	0.196074015305069	5.10011486450213
173.55	0.0629040223315394	15.8972345954197	169.7307	0.067528935392259	14.8084668326436	49.25021	0.197075024202897	5.07420970285134
174.4162	0.0625979190124788	15.9749719443653	170.5941	0.0671626148608833	14.8892356569401	48.90581	0.198437798143483	5.03936250732302
175.239	0.0623370854269727	16.041815127393	171.4651	0.066808354822356	14.9681877761997	48.5881	0.199409476438017	5.01480680789427
176.093	0.0620292159149424	16.1214354437633	172.3298	0.0663894559626075	15.0626328458427	48.32973	0.200300134436517	4.99250788229969
176.9211	0.0617483250005242	16.1947712750348	173.1993	0.0661667433783789	15.1133326039856	48.08455	0.201219180941845	4.96970515096677
177.8112	0.0614524766393939	16.2727371570075	174.0504	0.0658773254278062	15.1797298008991	47.75636	0.202571152176293	4.93653705997448
178.6693	0.0611655585914667	16.3490700163329	174.8907	0.0656058965831394	15.2425323344639	47.49178	0.203473554977397	4.91464357670995
179.5008	0.0608969096020697	16.4211945488612	175.7898	0.0652748767077975	15.3198297788672	47.19349	0.204621342504552	4.8870757456679
180.4081	0.0605894154060455	16.5045329006463	176.6124	0.0649161109233465	15.4044964458947	46.87936	0.205733644398172	4.86065370068797
181.2762	0.0603035901900182	16.5827606092601	177.4632	0.064582922869515	15.4839693771746	46.58386	0.206853294644224	4.8343440781059
182.1392	0.0600072671645273	16.6646482543224	178.3211	0.0643728467005461	15.5345002008668	46.257	0.208174427921035	4.80366397538185
182.998	0.0597184504591576	16.7452435940868	179.1746	0.0640901026743867	15.6030332028107	45.98351	0.209102518552431	4.78234316316595
183.8351	0.059446235967703	16.8219229312231	180.0225	0.0637034215918821	15.6977439360562	45.68253	0.210237053922638	4.75653545053944
184.7107	0.0591735247344758	16.8994496185112	180.8651	0.0634838935198101	15.7520269245608	45.38565	0.211370772809241	4.73102305824696
185.5347	0.058913287239097	16.9740995090215	181.7213	0.0631665602711838	15.8311612300376	45.07626	0.212602972179707	4.70360310463924
186.4153	0.0586623443342212	17.0467104809625	182.5927	0.062927315325972	15.8913501206887	44.78012	0.213782288535241	4.6776559781993
187.2803	0.0583900636105303	17.1262015857721	183.4263	0.0627008423071755	15.9487490630658	44.46495	0.215065172695552	4.64975331647774
188.1187	0.0581300137731545	17.2028171867012	184.2722	0.0622791654687372	16.056734101583	44.20198	0.216083767394069	4.62783489967719
188.9641	0.0578589583458364	17.2834082843796	185.2044	0.0620774232358377	16.1089160579509	43.89324	0.217346930335034	4.60093914580954
189.8132	0.0576053440740939	17.3595005128997	186.0157	0.0617349865456365	16.1982703156624	43.58468	0.218683639606741	4.57281578904713
190.6728	0.0573689060289818	17.4310453034404	186.8672	0.0614366587365831	16.2769268473342	43.28542	0.219896557402879	4.54759279458782
191.515	0.0570982038402576	17.5136857684294	187.7733	0.0611528644989678	16.3524637511768	42.96537	0.221211724068741	4.5205560609855
192.4032	0.0568645033942485	17.5856631168812	188.6056	0.0608327193938628	16.4385220645074	42.68724	0.222483177458603	4.49472185458186
193.2135	0.0566034600733273	17.6667645176557	189.4858	0.060579923333091	16.5071189427168	42.38669	0.223715753667655	4.4699578979385
194.1343	0.0563622753846091	17.7423638981238	190.3115	0.0603300746399535	16.5754809018212	42.088	0.225123120174276	4.44201377106831
194.9437	0.0561275814550545	17.8165524698543	191.1789	0.0600635580746772	16.6490303281184	41.78962	0.226397651079259	4.41700695759389
195.847	0.0558627187418364	17.9010263467733	192.0287	0.0598368479113584	16.7121102615798	41.48858	0.227743969734914	4.39089562355467
196.6844	0.0556065986838182	17.9834772071935	192.886	0.059557830441978	16.7904034209945	41.19421	0.229035144344121	4.36614216068744
197.5396	0.055396929500903	18.0515420080042	193.7679	0.0592767464274747	16.8700217246826	40.88165	0.230433655143966	4.33964387439517
198.398	0.055157235037503	18.1299878306095	194.6395	0.0590755801169865	16.9274681352213	40.57686	0.231887624022414	4.3124336808218
199.2408	0.0549091953123212	18.211885902025	195.46	0.0587779976192889	17.0131688812726	40.30957	0.233132196259793	4.28941182746651
200.0787	0.0547123199897303	18.2774190563972	196.3679	0.0585119553430572	17.0905243917584	39.99902	0.234625105125483	4.26211849522743
200.9387	0.0544744027580061	18.3572457772936	197.2611	0.058245404899992	17.1687363443865	39.69251	0.236035046695776	4.23665897924427
201.8094	0.054226495497297	18.4411695948496	198.11	0.0580232343603858	17.2344753101652	39.38655	0.237635605784259	4.20812359620833
202.6676	0.0540179412236939	18.5123678790144	198.9655	0.0577491291703959	17.3162784333834	39.10021	0.238975455377517	4.18453015779494
203.5524	0.0537864374801909	18.5920474909366	199.8847	0.0575798418592626	17.3671890666913	38.80062	0.240486892140362	4.15823079212293
204.4085	0.0535679814872515	18.6678678612892	200.7047	0.0574172623503315	17.4163650279684	38.48399	0.242091847679017	4.13066366995502
205.2717	0.0533418756710121	18.7469973153463	201.589	0.057098302967838	17.5136553631598	38.18469	0.243582683932483	4.10538213905708
206.1498	0.0531225696977061	18.8243905686509	202.4767	0.0568856520869127	17.5791251978997	37.89687	0.245121692718552	4.07960629232517
207.019	0.0528985170807939	18.9041216121931	204.2224	0.0563782305647685	17.737342764796	37.5867	0.246691665075121	4.05364323798896
207.8539	0.0526872252080879	18.9799329163854	205.088	0.0559966311505989	17.8582171722183	37.28777	0.248248573694035	4.02822052557892
208.7281	0.0524692880343333	19.0587682330595	205.9201	0.0558795495121605	17.8956346056866	36.99742	0.249801023056345	4.00318616699356
209.5635	0.0522244605726152	19.1481154431372	206.7758	0.0521136944980365	19.1888141808422	36.67867	0.251580015215397	3.97487852579953
210.4178	0.0520616838130455	19.2079841979568	207.6046	0.055467426210192	18.0285992757359	36.3937	0.253125116225276	3.95061546997976
211.2407	0.0518687713859303	19.2794233077064	208.4481	0.0551192302958778	18.1424884678549	36.08305	0.254884261552121	3.92334934260157
212.1376	0.0516274983875636	19.3695226619945	209.3475	0.05495654915358	18.1961934546769	35.78357	0.256566280581655	3.89762831550944
213.0417	0.0514344755733879	19.4422124237114	210.196	0.0548354360582625	18.2363827459583	35.49017	0.258234607809224	3.87244764938234
213.8799	0.0512306017111546	19.5195833466517	211.0719	0.0509130317816316	19.6413367070546	35.18908	0.2599355315745	3.84710775761485
214.746	0.0510278206808212	19.5971528209091	211.8828	0.0540385288299678	18.5053150345099	34.89474	0.261734998630069	3.82065831942246
215.61	0.0508383744074091	19.6701804818972	212.772	0.0540839250670938	18.4897822922329	34.59206	0.2634872352495	3.795250267259
216.4892	0.050610325778903	19.7588137323718	213.6382	0.0542245517688177	18.4418306353813	34.28649	0.265292040851707	3.76943083851875
217.3667	0.0504388063641333	19.8260044613406	214.5285	0.0537741804431811	18.5962852759164	33.99901	0.267129505798052	3.74350260190274
218.2686	0.0502303072840606	19.9082994723651	215.334	0.0536723776875366	18.6315576668073	33.7049	0.268891854252879	3.71896725089913
219.1595	0.0500128668520788	19.9948545832748	216.2334	0.0530046803461065	18.8662584788789	33.39034	0.270843438484414	3.69216993254775
220.012	0.049816565542203	20.0736439599159	217.0686	0.0531429017248185	18.8171885151876	33.09134	0.27274414950681	3.66643978178175
220.9255	0.0496149104598879	20.1552313756259	217.9414	0.0526784711167884	18.9830869955014	32.78829	0.274691714126759	3.64044471883321
221.7908	0.0494293498110091	20.2308952843494	218.7714	0.0525559351543371	19.027346712857	32.49126	0.276611895142776	3.61517352492683
222.644	0.0492370224353152	20.309920270133	219.6162	0.0525122328066561	19.0431818750096	32.21323	0.278488425689224	3.59081350517575
223.5129	0.0490753937011758	20.376810547646	220.4673	0.0522955165910628	19.1220981297448	31.90288	0.280560472655483	3.56429396676973
224.341	0.0488866759823636	20.4554713509415	221.2695	0.0519191004785949	19.2607343113018	31.5901	0.282612170338086	3.53841803346158
225.2461	0.0486957946771636	20.5356541900519	222.1422	0.0520658929378986	19.2064313809569	31.28959	0.284624614001293	3.5133995824952
226.0719	0.0485002439993	20.6184529713795	223.0538	0.0517045863192801	19.3406440547637	31.00079	0.286753500787638	3.48731575117046
226.9324	0.0483245077988151	20.6934337368361	223.8882	0.0516526516688964	19.3600902894627	30.69069	0.288877237446638	3.46167807764612
227.7457	0.0481556045573818	20.7660148635121	224.7708	0.0511870353382548	19.5361968786	30.39874	0.29102358442081	3.43614763040659
228.5892	0.0479606830857636	20.8504119553884	225.5981	0.0511130123695083	19.5644896209748	30.09566	0.293112903155603	3.41165465332359
229.4827	0.0477964933718182	20.9220369415138	226.4359	0.0509924074410243	19.6107626641585	29.77212	0.295425059107707	3.38495320275257
230.3779	0.047632723128703	20.9939708317329	227.2264	0.0506973657774942	19.7248907248732	29.48832	0.297783000948035	3.35815005160253
231.2047	0.0474610050172242	21.069928873969	228.1491	0.0504888479868147	19.8063540736987	29.20129	0.299812841992638	3.3354141648961
232.0272	0.0472965062195091	21.1432107766877	228.9902	0.0503202043536705	19.872733285652	28.89452	0.302150057710724	3.30961379778187
232.8922	0.0470972465364091	21.2326637657456	229.8127	0.050306145071277	19.8782872069234	28.58698	0.304627834221466	3.28269411938568
233.7484	0.0469479590756455	21.3001804484991	230.7202	0.0498907356237852	20.0438014692903	28.29013	0.306863303521276	3.25878001222348
234.6195	0.0467647938259818	21.3836075856794	231.5294	0.0497533611897957	20.0991445821172	27.99406	0.309334736582483	3.23274395578058
235.5072	0.0465859778265061	21.4656866004652	232.4044	0.0495657459948675	20.1752234315922	27.71552	0.311603618903604	3.20920534722466
236.3649	0.0464424304928939	21.5320341633069	233.2621	0.0494767490434272	20.2115138794239	27.39281	0.314139805395207	3.18329604470831
237.1869	0.0462745096963	21.6101695417846	234.1158	0.049200035263692	20.3251886841221	27.10168	0.316680011498397	3.15776166379564
238.0303	0.0461137640586455	21.6854993387277	234.9947	0.0489457147024197	20.4307977946548	26.79775	0.319250929946362	3.13233230101479
238.9381	0.0459363610135455	21.7692472354335	235.849	0.0488258889630804	20.4809379048101	26.48281	0.321865247638172	3.10689025092935
239.8421	0.0457715420933546	21.8476362006861	236.7352	0.0487366887449067	20.5184230966965	26.20636	0.324316833867172	3.08340454633805
240.6825	0.0456201903945576	21.9201189506499	237.5701	0.0484487275392567	20.640376967377	25.90258	0.327045961714914	3.05767420198786
241.5503	0.0454621161237697	21.9963364062843	238.4321	0.0483684033017748	20.6746539421802	25.59721	0.329784070882293	3.03228714875353
242.3696	0.0453131267080697	22.0686602900416	239.2896	0.0482664311571858	20.718333135992	25.30145	0.332464649358845	3.00783858352607
243.2439	0.0451438591893364	22.1514070342532	240.1477	0.0477973931698653	20.9216430788629	24.97609	0.335224238325638	2.98307784960524
244.119	0.0449998040752455	22.2223189756087	241.0226	0.0455390658840024	21.9591680371137	24.55877	0.339622509884552	2.94444558560012
244.9833	0.0448527685105182	22.2951677947259	241.9256	0.0476868838224735	20.9701267904767	24.256	0.342411931906086	2.92045897592807
245.8481	0.0447040661011758	22.3693298443315	242.7583	0.0474946951260438	21.0549830322344	24.14049	0.343426255767293	2.91183327776081
246.6736	0.0445373706009545	22.4530542891674	243.6354	0.0472273654938339	21.1741643757487	23.82443	0.346573171994276	2.88539356420963
