	K 0.42K H//c		K 0.5K H//c		K 0.6K H//c		K 0.8K H//c		K 1K H//c		K 1.2K H//c		K 1.5K H//c		K 2K H//c		K 10K H//c		K 50K H//c 
16999.58984375	3.14720378594909	16999.65234375	3.14710883338809	16999.62890625	3.13867488609401	16999.515625	3.09696320318772	16999.65234375	3.03898371964534	16999.541015625	2.9758242056484	16999.501953125	2.86092912263526	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
17499.638671875	3.17222621453567	17499.525390625	3.1730532808702	17499.51171875	3.16665967100492	17499.587890625	3.13079704279431	17499.525390625	3.07867708564933	17499.802734375	3.01997132749577	17499.599609375	2.90780155614229	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
17999.849609375	3.19720082614281	17999.546875	3.19851719598128	17999.484375	3.19348801510533	17999.5859375	3.16300719876014	17999.53515625	3.1162639417824	17999.7734375	3.06227613614841	17999.736328125	2.95637230855567	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
18499.68359375	3.22085829876887	18499.51953125	3.22282235066908	18499.6328125	3.21871081593193	18499.619140625	3.19327238171487	18499.556640625	3.15124357524093	18499.65625	3.10145921041462	18499.619140625	3.00157302070735	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
18999.73046875	3.243921530346	18999.56640625	3.24648216797545	18999.591796875	3.24331345242974	18999.6171875	3.22151858133148	18999.5546875	3.18483550085405	18999.841796875	3.13934453373178	18999.5546875	3.04518873686171	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
19499.96484375	3.26638773365615	19499.677734375	3.2693822235131	19499.65234375	3.26688643229251	19499.701171875	3.24853484248722	19499.65234375	3.21622449413354	19499.564453125	3.17504146515512	19499.751953125	3.08744183612535	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
19999.560546875	3.28854605478162	19999.6484375	3.29159704427443	19999.560546875	3.28985676498783	19999.6484375	3.27435566006164	19999.611328125	3.24629482709565	19999.560546875	3.20885782327281	19999.5859375	3.12756864661796	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
20499.708984375	3.30998053466299	20499.6328125	3.31361576515716	20499.58203125	3.31222963546115	20499.74609375	3.29936264484384	20499.734375	3.27438310287195	20499.62109375	3.24093214300297	20499.708984375	3.16588373321034	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
20999.70703125	3.33136075686744	20999.59375	3.33514741718599	20999.568359375	3.33407904997373	20999.794921875	3.32328826976237	20999.71875	3.30155784707109	20999.693359375	3.27164119378865	20999.64453125	3.20217608357926	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
21499.58984375	3.35223091341859	21499.654296875	3.35616032138002	21499.578125	3.35547049060941	21499.69140625	3.34639201124998	21499.56640625	3.32783506221835	21499.5390625	3.30130471406805	21499.666015625	3.23763668667012	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
21999.63671875	3.37297338040885	21999.712890625	3.3765099203044	21999.650390625	3.37644792178691	21999.599609375	3.36870130997954	21999.61328125	3.35322066368306	21999.525390625	3.32928589932249	21999.712890625	3.27125126550245	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
22499.623046875	3.3933843917869	22499.759765625	3.39745373939483	22499.634765625	3.39711953794424	22499.53515625	3.39064166970464	22499.572265625	3.37747102824534	22499.685546875	3.35676179339692	22499.748046875	3.30375712993693	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
22999.681640625	3.41367901126688	22999.62109375	3.41780226922405	22999.744140625	3.41776110215619	22999.658203125	3.41220917916852	22999.658203125	3.40100505749203	22999.51953125	3.38270668565319	22999.845703125	3.33513224226219	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
23499.73046875	3.43350186769674	23499.62890625	3.43813508418439	23499.79296875	3.43767715842888	23499.6796875	3.43339143955046	23499.73046875	3.42419716723027	23499.73046875	3.40824678616678	23499.7421875	3.36562701884243	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
23999.83984375	3.45338026162093	23999.701171875	3.45799753724207	23999.5390625	3.45786195437139	23999.576171875	3.45407837567971	23999.751953125	3.44664158175526	23999.525390625	3.43283849931456	23999.7890625	3.39459872055752	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
24499.548828125	3.47326748617185	24499.748046875	3.47771213923787	24499.69921875	3.47776533989983	24499.775390625	3.47468167256348	24499.560546875	3.46826697952318	24499.486328125	3.45661151278744	24499.66015625	3.42329579544648	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
24999.74609375	3.49269189378648	24999.658203125	3.4973848830251	24999.771484375	3.49741707802782	24999.5078125	3.49490041240131	24999.734375	3.48960224755304	24999.7578125	3.47988838276436	24999.783203125	3.45061647020377	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
25499.681640625	3.51206521444348	25499.705078125	3.51698579072673	25499.66796875	3.51679041974968	25499.732421875	3.51497402543203	25499.66796875	3.51094545978269	25499.505859375	3.50265109385476	25499.83203125	3.47760692572401	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
25999.75390625	3.53118818564599	25999.525390625	3.53649377682841	25999.83984375	3.53603517149156	25999.525390625	3.53454251796183	25999.779296875	3.53151204881152	25999.791015625	3.52507037805568	25999.779296875	3.50361715565427	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
26499.787109375	3.55057909157255	26499.6640625	3.55578351607567	26499.623046875	3.55539412541614	26499.537109375	3.55494745100212	26499.48828125	3.55219588883658	26499.8515625	3.54684618552616	26499.775390625	3.52937829828508	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
26999.5703125	3.56995678921895	26999.810546875	3.57479035388102	26999.708984375	3.57467470214637	26999.66015625	3.57377736154632	26999.734375	3.57202294129592	26999.734375	3.56847148399216	26999.787109375	3.55413349446826	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
27499.59375	3.58869762485767	27499.619140625	3.5938343458875	27499.59375	3.59399732447118	27499.794921875	3.59345902168421	27499.59375	3.592331403632	27499.76953125	3.58976609814132	27499.732421875	3.57865281436301	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
27999.578125	3.60772913622313	27999.50390625	3.61309811678673	27999.552734375	3.61309353044012	27999.517578125	3.6127808531961	27999.830078125	3.61239340980079	27999.830078125	3.61068360584068	27999.603515625	3.60260967191107	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
28499.802734375	3.62679612999458	28499.564453125	3.63222022196931	28499.513671875	3.63218050629203	28499.5	3.63165658332815	28499.5	3.63233570330267	28499.48828125	3.63158941962704	28499.5	3.62629972084375	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
28999.86328125	3.64538589340139	28999.537109375	3.65087229936186	28999.810546875	3.65093213780777	28999.69921875	3.65099814110094	28999.5234375	3.65196092946744	28999.537109375	3.65199069756329	28999.5234375	3.64908690220447	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
29499.533203125	3.66402029299914	29499.74609375	3.66990597241678	29499.544921875	3.67013631193186	29499.708984375	3.66977284214766	29499.708984375	3.67136319133559	29499.5703125	3.67247490639221	29499.51953125	3.67238945351341	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
29999.6796875	3.68247526448233	29999.720703125	3.68865074148686	29999.6796875	3.68877957496415	29999.744140625	3.68943200921401	29999.69140625	3.69088515768311	29999.529296875	3.693055077662	29999.544921875	3.69496631970874	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
30499.765625	3.70157197643582	30499.6796875	3.70736346175536	30499.626953125	3.70757851142789	30499.4765625	3.70809745893814	30499.830078125	3.71037226867106	30499.58984375	3.71324849956939	30499.716796875	3.71738993376877	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
30999.814453125	3.72005926379451	30999.69921875	3.72629378659359	30999.537109375	3.72664148864059	30999.736328125	3.72664736408934	30999.67578125	3.72977890446668	30999.5	3.73321461680989	30999.486328125	3.73979047090773	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
31499.560546875	3.73856075019409	31499.68359375	3.74485033827571	31499.748046875	3.74532782202319	31499.62109375	3.74583593350696	31499.78515625	3.74918175957143	31499.572265625	3.75358751460784	31499.59765625	3.76166224965734	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
31999.59375	3.75732326477257	31999.5078125	3.76359181121775	31999.80859375	3.76409007047945	31999.5078125	3.76493486060408	31999.744140625	3.76854071813162	31999.833984375	3.77338067952437	31999.646484375	3.78363255297153	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
32499.60546875	3.77627772081008	32499.515625	3.78265293502395	32499.755859375	3.78277036769642	32499.515625	3.7838129462137	32499.79296875	3.78790614136855	32499.490234375	3.79326933281274	32499.841796875	3.80527909517128	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
32999.578125	3.79479272948801	32999.578125	3.80133541412503	32999.7890625	3.80181880686563	32999.52734375	3.80293371723161	32999.5	3.80742494517167	32999.69140625	3.81341919824101	32999.8515625	3.82679676207145	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
33499.6484375	3.8134586270924	33499.59765625	3.81991289237335	33499.8359375	3.82046830689452	33499.59765625	3.82146042071025	33499.55859375	3.82687330776586	33499.734375	3.83347433393739	33499.7109375	3.84860167044927	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
33999.5703125	3.83229933156827	33999.6953125	3.83883065006058	33999.62109375	3.83919993695734	33999.70703125	3.84049873009293	33999.671875	3.84601356055321	33999.68359375	3.85374023824419	33999.62109375	3.87011566587407	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
34499.59375	3.8508320565538	34499.5546875	3.85771402392416	34499.51953125	3.85803365731814	34499.8828125	3.85962688790537	34499.5078125	3.86540055282906	34499.53125	3.87338794871108	34499.70703125	3.89125937770849	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
34999.75	3.86963373753576	34999.640625	3.87598313310113	34999.58984375	3.87706125237822	34999.65234375	3.87853068596509	34999.58984375	3.88508648663569	34999.6640625	3.89369384424394	34999.57421875	3.91274844223666	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
35499.57421875	3.88800313952252	35499.6484375	3.8951155368225	35499.63671875	3.89558888028221	35499.71484375	3.89769853728039	35499.61328125	3.90487382063409	35499.671875	3.91371773140364	35499.6015625	3.93415950162523	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
35999.68359375	3.90715979329227	35999.68359375	3.91404656551226	35999.68359375	3.9146499256592	35999.58203125	3.91686856563259	35999.58203125	3.92373404886479	35999.55859375	3.93408604782136	35999.66015625	3.95624691099482	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
36499.70703125	3.92567277838423	36499.6953125	3.93251626325554	36499.50390625	3.9335142932704	36499.6328125	3.93568421358319	36499.51953125	3.94373302150775	36499.62109375	3.95450834885618	36499.70703125	3.97675574845903	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
36999.6171875	3.94428842659406	36999.71875	3.95191534290869	36999.77734375	3.95248179459552	36999.73046875	3.95479387806607	36999.69140625	3.96377243084592	36999.640625	3.97491618571955	36999.5	3.99854562268809	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
37499.61328125	3.96294052135762	37499.75	3.97073747166788	37499.640625	3.97168116004804	37499.6015625	3.97412319449364	37499.67578125	3.98346265640952	37499.67578125	3.99522291833705	37499.5	4.01984939565478	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
37999.69921875	3.98206836799255	37999.57421875	3.98988454616011	37999.73828125	3.99080484319682	37999.625	3.9934799049887	37999.609375	4.00345437485383	37999.625	4.0158509685978	37999.75	4.05201130152205	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
38499.70703125	4.0007047320754	38499.64453125	4.0084623000066	38499.9453125	4.00998160939689	38499.671875	4.01296847860888	38499.60546875	4.02349723963489	38499.6328125	4.03650987510601	38499.70703125	4.07542722780988	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
38999.73046875	4.019866592018	38999.75390625	4.02777228726791	38999.85546875	4.02854593809557	38999.78125	4.03229910109371	38999.69140625	4.04356510083849	38999.7421875	4.05698269844383	38999.53125	4.09789320326466	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
39499.75390625	4.0387908241702	39499.62890625	4.04681336111843	39499.6015625	4.04836040139188	39499.77734375	4.05194774739903	39499.58984375	4.06388745587663	39499.6640625	4.07819480075163	39499.71484375	4.11909919789943	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
39999.76171875	4.05810119597625	39999.47265625	4.06615269196276	39999.7265625	4.06710443040826	39999.55078125	4.07154754591814	39999.76171875	4.08403836004431	39999.8515625	4.0989397202508	39999.67578125	4.14060912668941	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
40499.796875	4.07696649549524	40499.7734375	4.08497397188495	40499.68359375	4.08653180269978	40499.5078125	4.09115234463136	40499.7578125	4.104467293676	40499.7734375	4.11984124567787	40499.5078125	4.16189091682214	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
40999.78125	4.0960156371505	40999.64453125	4.10420865105818	40999.71875	4.1061492261531	40999.53125	4.11117433048188	40999.6171875	4.12509117367607	40999.46875	4.14121362416709	40999.71875	4.18369021667066	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
41499.5546875	4.11519072250864	41499.75390625	4.12363067579368	41499.75390625	4.12557884629325	41499.6796875	4.13085563624316	41499.66796875	4.14624270507676	41499.5546875	4.16231384131197	41499.77734375	4.20496259098781	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
41999.67578125	4.13481624855607	41999.578125	4.14366713581577	41999.67578125	4.14523065271224	41999.73828125	4.15096591949633	41999.7265625	4.16675667982061	41999.73828125	4.18368723455487	41999.80078125	4.22708470756089	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
42499.7734375	4.15429849493972	42499.47265625	4.16311944121241	42499.671875	4.16480195033779	42499.51171875	4.17112123819582	42499.78515625	4.18736247355782	42499.82421875	4.20528169003548	42499.75	4.24890227228236	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
42999.796875	4.17374050346043	42999.54296875	4.18249680250699	42999.5703125	4.18484907070719	42999.54296875	4.19137641187535	42999.484375	4.20876706095481	42999.80859375	4.22738209394815	42999.73046875	4.271081999584	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
43499.515625	4.19328109340658	43499.5546875	4.20248705296894	43499.6171875	4.20450512880577	43499.6171875	4.21156041654951	43499.56640625	4.22987045735603	43499.52734375	4.24869852576079	43499.78125	4.29361950009197	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
43999.71484375	4.21289611851644	43999.7265625	4.22273851761921	43999.625	4.2245547697462	43999.83984375	4.23228777773296	43999.73828125	4.2513955436644	43999.578125	4.27116157116092	43999.8125	4.31636472264044	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
44499.77734375	4.23219451737484	44499.80078125	4.24232115697268	44499.8515625	4.24469296832159	44499.67578125	4.25320756927276	44499.75	4.27339742611303	44499.734375	4.29331866671309	44499.546875	4.33916641100924	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
44999.80859375	4.25278929580996	44999.51953125	4.26239952447836	44999.734375	4.26510793451196	44999.5703125	4.27400333055872	44999.53515625	4.29492995282203	44999.83203125	4.3156402369839	44999.59765625	4.36233410502158	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
45499.7421875	4.2724838437027	45499.89453125	4.28319295007043	45499.70703125	4.28551126996939	45499.4921875	4.2948798416747	45499.62890625	4.3167692490198	45499.56640625	4.33823735085518	45499.68359375	4.38569650682799	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
45999.62890625	4.29265341486785	45999.4765625	4.30328650562243	45999.4765625	4.30633705147995	45999.5390625	4.31622420834623	45999.48828125	4.33911959843342	45999.55078125	4.36115753088018	45999.5390625	4.40983788453715	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
46499.86328125	4.3133979222729	46499.484375	4.32386346393655	46499.5625	4.3273409629644	46499.5625	4.338011416918	46499.5390625	4.36168610623873	46499.6015625	4.38404549645579	46499.5625	4.43373785782846	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
46999.5234375	4.33308854064469	46999.546875	4.34461066551193	46999.7109375	4.34788281618221	46999.63671875	4.35927108425631	46999.74609375	4.3842359588981	46999.5234375	4.40729816561569	46999.546875	4.45785486029967	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
47499.58203125	4.35361447893253	47499.83203125	4.36528096806784	47499.65625	4.36945460373767	47499.46875	4.38133695551261	47499.78515625	4.40686421462766	47499.5703125	4.43059791301681	47499.8203125	4.48232900499343	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
47999.5546875	4.37450251858414	47999.56640625	4.38681260276877	47999.81640625	4.39045557605283	47999.6171875	4.40362411890494	47999.640625	4.43008407381107	47999.71875	4.45390515682684	47999.578125	4.50727411387577	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
48499.57421875	4.39552798659474	48499.6171875	4.40808004747353	48499.55078125	4.41255155111067	48499.55078125	4.42600756299641	48499.55078125	4.45348964283397	48499.515625	4.47818073272406	48499.5859375	4.53241008651005	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
48999.55078125	4.41662099231639	48999.625	4.42900771798509	48999.80078125	4.43417874168297	48999.68359375	4.44843849291839	48999.66015625	4.47682810461093	48999.68359375	4.50174012874518	48999.59765625	4.55725756747195	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
49499.921875	4.4378620467765	49499.609375	4.45091239318924	49499.49609375	4.45622885166824	49499.546875	4.47089044375557	49499.609375	4.5005829213965	49499.546875	4.52605929610739	49499.62109375	4.58311567317486	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
49999.71875	4.45896565461663	49999.59375	4.47267968681319	49999.60546875	4.47867768868802	49999.6796875	4.49457775627737	49999.578125	4.52461821073235	49999.59375	4.55057943422957	49999.59375	4.60812720755891	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
50499.6015625	4.48123967859678	50499.6640625	4.49497747806035	50499.6640625	4.50129302000069	50499.7421875	4.51774713345475	50499.6171875	4.54931373081875	50499.6640625	4.57522339848675	50499.62890625	4.63400750016435	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
50999.6875	4.50304753540557	50999.625	4.5171553969479	50999.5859375	4.52380000233409	50999.65234375	4.54129678626002	50999.61328125	4.57314907126897	50999.625	4.59976752785094	50999.5859375	4.65984736663974	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
51499.671875	4.52520135456299	51499.59765625	4.53997189818821	51499.6484375	4.54673802641317	51499.68359375	4.56532747320975	51499.7734375	4.597694470482	51499.4609375	4.62497597353931	51499.7734375	4.6859232165732	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
51999.6796875	4.54729774347209	51999.796875	4.56275977756773	51999.66796875	4.57020956982337	51999.73046875	4.5895128440437	51999.45703125	4.62254893597096	51999.55859375	4.64999549794859	51999.65625	4.71171663844073	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
52499.6171875	4.57026198388291	52499.75390625	4.58564664946607	52499.5703125	4.59406286583883	52499.48828125	4.61395387019614	52499.60546875	4.64742793808807	52499.75390625	4.67546643951071	52499.58203125	4.73833277872832	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
52999.703125	4.59362019601483	52999.5	4.60942202798484	52999.640625	4.61781723780039	52999.71484375	4.63856490105469	52999.75390625	4.67325800827029	52999.51171875	4.70058104551884	52999.5234375	4.76475410111452	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
53499.75390625	4.61623882464747	53499.765625	4.63339391853303	53499.765625	4.64216028272133	53499.48828125	4.66363591742571	53499.734375	4.69869866969367	53499.77734375	4.72642379161115	53499.609375	4.79158036394186	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
53999.5234375	4.64024198189705	53999.5234375	4.65774524052887	53999.4921875	4.66692921438639	53999.78125	4.68878871356065	53999.4921875	4.72450249023867	53999.83203125	4.75257549505562	53999.46875	4.81793836746888	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
54499.76953125	4.66425326519805	54499.6015625	4.68197904019015	54499.76953125	4.69186496098437	54499.6953125	4.71499557071501	54499.70703125	4.75058209338331	54499.78125	4.77858713769688	54499.79296875	4.84440461395947	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
54999.79296875	4.68809576017735	54999.48046875	4.70674644386975	54999.61328125	4.71734981114478	54999.578125	4.74103678719696	54999.78125	4.77673973852526	54999.515625	4.80503293500535	54999.78125	4.8710904165981	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
55499.76171875	4.71289424578169	55499.76171875	4.73244940124397	55499.76171875	4.74305429477192	55499.5390625	4.7669639959524	55499.7734375	4.80323083542988	55499.515625	4.83189229400993	55499.7734375	4.89756291884424	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
55999.80859375	4.73836656232221	55999.53125	4.7579352777474	55999.80859375	4.76953086165097	55999.796875	4.79422271267897	55999.63671875	4.82994677088266	55999.53125	4.85832935262938	55999.84765625	4.92387036247335	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
56499.5703125	4.76340420215401	56499.78515625	4.78405620712239	56499.49609375	4.79610240287815	56499.859375	4.82190896761847	56499.51953125	4.85755952946587	56499.53125	4.88533804160704	56499.5703125	4.95009893404025	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
56999.80078125	4.80229745963453	56999.640625	4.81070999336657	56999.7265625	4.82303064739792	56999.59375	4.8489820537846	56999.75390625	4.88470957157215	56999.77734375	4.91254958040242	56999.7890625	4.97709368429034	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
57499.51171875	4.82943227762526	57499.5234375	4.83767434267227	57499.73828125	4.85063066807069	57499.57421875	4.8768541874718	57499.8125	4.91233706022827	57499.5625	4.9397052341282	57499.5	5.00340294240345	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
57999.80078125	4.85570602797501	57999.5859375	4.86572265309558	57999.5859375	4.87855054307372	57999.546875	4.90491599721519	57999.77734375	4.94050913808309	57999.77734375	4.9674286205264	57999.59765625	5.02951392033822	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
58499.82421875	4.8838108013871	58499.7421875	4.89337379802982	58499.73046875	4.90731993589724	58499.5234375	4.93351782145529	58499.55859375	4.96832254719014	58499.79296875	4.99505955238123	58499.609375	5.05606223926911	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
58999.4921875	4.91173589323781	58999.79296875	4.92211080153212	58999.5703125	4.93625426146502	58999.59375	4.96253584039143	58999.6953125	4.99672973027688	58999.79296875	5.02277114816809	58999.81640625	5.08208249214262	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
59499.6640625	4.94041759017949	59499.50390625	4.95111329590499	59499.48828125	4.96545435933955	59499.8046875	4.99166647915971	59499.8046875	5.02555055110528	59499.57421875	5.05046386918563	59499.6015625	5.10821963127677	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
59999.52734375	4.96963423637822	59999.7890625	4.98122664141127	59999.76171875	4.99551531260213	59999.734375	5.02138386045847	59999.61328125	5.05477419149376	59999.81640625	5.07815115243243	59999.4765625	5.13455349608361	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
60499.5625	4.99934941796687	60499.51953125	5.01116075417173	60499.76953125	5.02596303387812	60499.63671875	5.05148966300887	60499.48046875	5.08289102095754	60499.57421875	5.1065271252956	60499.5625	5.16022023852342	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
60999.6953125	5.02973592903024	60999.66015625	5.04182982873856	60999.578125	5.05668495836042	60999.59375	5.08176377436259	60999.60546875	5.11232677706648	60999.74609375	5.13456048340546	60999.5546875	5.18623801894219	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
61499.58984375	5.06057492362396	61499.50390625	5.07342114652127	61499.62890625	5.0881637401768	61499.69140625	5.11258315444609	61499.53125	5.14159844712067	61499.58984375	5.16279891704955	61499.6171875	5.21199731299538	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
61999.67578125	5.09274424637121	61999.640625	5.1054617423052	61999.52734375	5.11955488100798	61999.62890625	5.14362278582226	61999.56640625	5.17094734426104	61999.49609375	5.19141108803079	61999.5546875	5.23774201863395	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
62499.7265625	5.1249411228939	62499.67578125	5.13806078351725	62499.609375	5.1517212530007	62499.67578125	5.17525173957003	62499.6640625	5.2007511262661	62499.6875	5.21994581962056	62499.58203125	5.26265174896151	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
62999.6328125	5.15807802650001	62999.70703125	5.17128838997762	62999.6796875	5.18413100827873	62999.6328125	5.20681721701162	62999.73046875	5.230922544735	62999.49609375	5.24828703155807	62999.65625	5.2880793137433	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
63499.73046875	5.19226932267514	63499.6796875	5.20454923517154	63499.60546875	5.21741750235511	63499.69140625	5.23846237411556	63499.6328125	5.26089468489036	63499.765625	5.27695413656952	63499.6171875	5.31299684784431	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
63999.59765625	5.22661418346948	63999.7421875	5.23862107831001	63999.5234375	5.25060292676967	63999.75390625	5.27022421012445	63999.73046875	5.29058363327987	63999.62890625	5.30533062210693	63999.703125	5.33831942746182	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
